altitude,azimuth,efficiency
25.00,272.80,48.40
25.00,273.60,48.40
25.00,274.40,48.39
25.00,275.20,48.38
25.00,276.00,48.36
25.00,276.80,48.33
25.00,277.60,48.29
25.00,278.40,48.28
25.00,279.20,48.28
25.00,280.00,48.28
25.00,280.80,48.26
25.00,281.60,48.24
25.00,282.40,48.24
25.00,283.20,48.25
25.00,284.00,48.26
25.00,284.80,48.25
25.00,285.60,48.25
25.00,286.40,48.24
25.00,287.20,48.24
25.00,288.00,48.23
25.00,288.80,48.24
25.00,289.60,48.24
25.00,290.40,48.25
25.00,291.20,48.26
25.00,292.00,48.27
25.00,292.80,48.27
25.00,293.60,48.28
25.00,294.40,48.29
25.00,295.20,48.29
25.00,296.00,48.30
25.00,296.80,48.31
25.00,297.60,48.31
25.00,298.40,48.32
25.00,299.20,48.33
25.00,300.00,48.34
26.00,60.00,45.97
26.00,60.80,46.10
26.00,61.60,46.24
26.00,62.40,46.38
26.00,63.20,46.51
26.00,64.00,46.65
26.00,64.80,46.78
26.00,65.60,46.92
26.00,66.40,47.06
26.00,67.20,47.19
26.00,68.00,47.33
26.00,68.80,47.47
26.00,69.60,47.60
26.00,70.40,47.74
26.00,71.20,47.87
26.00,72.00,48.01
26.00,72.80,48.15
26.00,73.60,48.28
26.00,74.40,48.42
26.00,75.20,48.56
26.00,76.00,48.69
26.00,76.80,48.83
26.00,77.60,48.97
26.00,78.40,49.10
26.00,79.20,49.24
26.00,80.00,49.37
26.00,80.80,49.45
26.00,81.60,49.53
26.00,82.40,49.59
26.00,83.20,49.63
26.00,84.00,49.67
26.00,84.80,49.67
26.00,85.60,49.67
26.00,86.40,49.66
26.00,87.20,49.65
26.00,88.00,49.63
26.00,88.80,49.63
26.00,89.60,49.62
26.00,90.40,49.61
26.00,91.20,49.61
26.00,92.00,49.61
26.00,92.80,49.65
26.00,93.60,49.69
26.00,94.40,49.73
26.00,95.20,49.77
26.00,96.00,49.81
26.00,96.80,49.85
26.00,97.60,49.89
26.00,98.40,49.93
26.00,99.20,49.97
26.00,100.00,50.01
26.00,100.80,50.05
26.00,101.60,50.09
26.00,102.40,50.13
26.00,103.20,50.17
26.00,104.00,50.21
26.00,104.80,50.23
26.00,105.60,50.26
26.00,106.40,50.28
26.00,107.20,50.31
26.00,108.00,50.34
26.00,108.80,50.35
26.00,109.60,50.37
26.00,110.40,50.40
26.00,111.20,50.43
26.00,112.00,50.46
26.00,112.80,50.48
26.00,113.60,50.49
26.00,114.40,50.50
26.00,115.20,50.50
26.00,116.00,50.50
26.00,116.80,50.49
26.00,117.60,50.48
26.00,118.40,50.48
26.00,119.20,50.49
26.00,120.00,50.50
26.00,120.80,50.51
26.00,121.60,50.51
26.00,122.40,50.53
26.00,123.20,50.56
26.00,124.00,50.59
26.00,124.80,50.63
26.00,125.60,50.66
26.00,126.40,50.71
26.00,127.20,50.77
26.00,128.00,50.83
26.00,128.80,50.87
26.00,129.60,50.91
26.00,130.40,50.93
26.00,131.20,50.92
26.00,132.00,50.92
26.00,132.80,50.89
26.00,133.60,50.86
26.00,134.40,50.85
26.00,135.20,50.86
26.00,136.00,50.86
26.00,136.80,50.93
26.00,137.60,51.00
26.00,138.40,51.08
26.00,139.20,51.16
26.00,140.00,51.24
26.00,140.80,51.27
26.00,141.60,51.31
26.00,142.40,51.32
26.00,143.20,51.32
26.00,144.00,51.31
26.00,144.80,51.31
26.00,145.60,51.30
26.00,146.40,51.29
26.00,147.20,51.29
26.00,148.00,51.28
26.00,148.80,51.28
26.00,149.60,51.27
26.00,150.40,51.26
26.00,151.20,51.26
26.00,152.00,51.25
26.00,152.80,51.25
26.00,153.60,51.24
26.00,154.40,51.23
26.00,155.20,51.23
26.00,156.00,51.22
26.00,156.80,51.22
26.00,157.60,51.21
26.00,158.40,51.20
26.00,159.20,51.20
26.00,160.00,51.19
26.00,160.80,51.18
26.00,161.60,51.18
26.00,162.40,51.17
26.00,163.20,51.17
26.00,164.00,51.16
26.00,164.80,51.15
26.00,165.60,51.15
26.00,166.40,51.14
26.00,167.20,51.14
26.00,168.00,51.13
26.00,168.80,51.13
26.00,169.60,51.13
26.00,170.40,51.12
26.00,171.20,51.12
26.00,172.00,51.12
26.00,172.80,51.11
26.00,173.60,51.11
26.00,174.40,51.11
26.00,175.20,51.11
26.00,176.00,51.10
26.00,176.80,51.10
26.00,177.60,51.10
26.00,178.40,51.09
26.00,179.20,51.07
26.00,180.00,51.06
26.00,180.80,51.05
26.00,181.60,51.03
26.00,182.40,51.02
26.00,183.20,51.02
26.00,184.00,51.01
26.00,184.80,51.00
26.00,185.60,51.00
26.00,186.40,50.99
26.00,187.20,50.99
26.00,188.00,50.98
26.00,188.80,50.97
26.00,189.60,50.97
26.00,190.40,50.96
26.00,191.20,50.96
26.00,192.00,50.95
26.00,192.80,50.95
26.00,193.60,50.94
26.00,194.40,50.94
26.00,195.20,50.93
26.00,196.00,50.93
26.00,196.80,50.92
26.00,197.60,50.91
26.00,198.40,50.91
26.00,199.20,50.90
26.00,200.00,50.89
26.00,200.80,50.88
26.00,201.60,50.88
26.00,202.40,50.87
26.00,203.20,50.87
26.00,204.00,50.86
26.00,204.80,50.85
26.00,205.60,50.85
26.00,206.40,50.84
26.00,207.20,50.83
26.00,208.00,50.83
26.00,208.80,50.82
26.00,209.60,50.82
26.00,210.40,50.81
26.00,211.20,50.80
26.00,212.00,50.80
26.00,212.80,50.78
26.00,213.60,50.77
26.00,214.40,50.76
26.00,215.20,50.74
26.00,216.00,50.73
26.00,216.80,50.72
26.00,217.60,50.70
26.00,218.40,50.68
26.00,219.20,50.67
26.00,220.00,50.65
26.00,220.80,50.63
26.00,221.60,50.61
26.00,222.40,50.58
26.00,223.20,50.56
26.00,224.00,50.54
26.00,224.80,50.54
26.00,225.60,50.55
26.00,226.40,50.56
26.00,227.20,50.58
26.00,228.00,50.59
26.00,228.80,50.57
26.00,229.60,50.56
26.00,230.40,50.52
26.00,231.20,50.44
26.00,232.00,50.37
26.00,232.80,50.32
26.00,233.60,50.27
26.00,234.40,50.24
26.00,235.20,50.24
26.00,236.00,50.23
26.00,236.80,50.27
26.00,237.60,50.30
26.00,238.40,50.31
26.00,239.20,50.29
26.00,240.00,50.28
26.00,240.80,50.23
26.00,241.60,50.17
26.00,242.40,50.10
26.00,243.20,50.01
26.00,244.00,49.93
26.00,244.80,49.89
26.00,245.60,49.85
26.00,246.40,49.81
26.00,247.20,49.78
26.00,248.00,49.75
26.00,248.80,49.75
26.00,249.60,49.75
26.00,250.40,49.64
26.00,251.20,49.39
26.00,252.00,49.15
26.00,252.80,49.03
26.00,253.60,48.92
26.00,254.40,48.86
26.00,255.20,48.87
26.00,256.00,48.88
26.00,256.80,49.08
26.00,257.60,49.29
26.00,258.40,49.27
26.00,259.20,49.02
26.00,260.00,48.77
26.00,260.80,48.73
26.00,261.60,48.69
26.00,262.40,48.65
26.00,263.20,48.62
26.00,264.00,48.58
26.00,264.80,48.88
26.00,265.60,49.18
26.00,266.40,49.27
26.00,267.20,49.15
26.00,268.00,49.02
26.00,268.80,48.98
26.00,269.60,48.94
26.00,270.40,48.91
26.00,271.20,48.87
26.00,272.00,48.84
26.00,272.80,48.88
26.00,273.60,48.93
26.00,274.40,48.93
26.00,275.20,48.90
26.00,276.00,48.87
26.00,276.80,48.83
26.00,277.60,48.79
26.00,278.40,48.76
26.00,279.20,48.75
26.00,280.00,48.73
26.00,280.80,48.70
26.00,281.60,48.67
26.00,282.40,48.66
26.00,283.20,48.66
26.00,284.00,48.67
26.00,284.80,48.69
26.00,285.60,48.71
26.00,286.40,48.74
26.00,287.20,48.76
26.00,288.00,48.78
26.00,288.80,48.87
26.00,289.60,48.96
26.00,290.40,49.05
26.00,291.20,49.13
26.00,292.00,49.22
26.00,292.80,49.31
26.00,293.60,49.40
26.00,294.40,49.49
26.00,295.20,49.58
26.00,296.00,49.67
26.00,296.80,49.75
26.00,297.60,49.84
26.00,298.40,49.93
26.00,299.20,50.02
26.00,300.00,50.11
27.00,60.00,47.94
27.00,60.80,48.02
27.00,61.60,48.09
27.00,62.40,48.17
27.00,63.20,48.25
27.00,64.00,48.32
27.00,64.80,48.40
27.00,65.60,48.48
27.00,66.40,48.55
27.00,67.20,48.63
27.00,68.00,48.71
27.00,68.80,48.78
27.00,69.60,48.86
27.00,70.40,48.94
27.00,71.20,49.02
27.00,72.00,49.09
27.00,72.80,49.17
27.00,73.60,49.25
27.00,74.40,49.32
27.00,75.20,49.40
27.00,76.00,49.48
27.00,76.80,49.55
27.00,77.60,49.63
27.00,78.40,49.71
27.00,79.20,49.79
27.00,80.00,49.86
27.00,80.80,49.91
27.00,81.60,49.96
27.00,82.40,49.99
27.00,83.20,50.01
27.00,84.00,50.03
27.00,84.80,50.03
27.00,85.60,50.04
27.00,86.40,50.04
27.00,87.20,50.04
27.00,88.00,50.04
27.00,88.80,50.05
27.00,89.60,50.07
27.00,90.40,50.08
27.00,91.20,50.10
27.00,92.00,50.12
27.00,92.80,50.16
27.00,93.60,50.20
27.00,94.40,50.23
27.00,95.20,50.27
27.00,96.00,50.31
27.00,96.80,50.35
27.00,97.60,50.39
27.00,98.40,50.43
27.00,99.20,50.47
27.00,100.00,50.51
27.00,100.80,50.55
27.00,101.60,50.59
27.00,102.40,50.62
27.00,103.20,50.66
27.00,104.00,50.69
27.00,104.80,50.71
27.00,105.60,50.73
27.00,106.40,50.75
27.00,107.20,50.78
27.00,108.00,50.80
27.00,108.80,50.81
27.00,109.60,50.83
27.00,110.40,50.85
27.00,111.20,50.87
27.00,112.00,50.89
27.00,112.80,50.89
27.00,113.60,50.90
27.00,114.40,50.90
27.00,115.20,50.90
27.00,116.00,50.89
27.00,116.80,50.89
27.00,117.60,50.88
27.00,118.40,50.88
27.00,119.20,50.90
27.00,120.00,50.92
27.00,120.80,50.95
27.00,121.60,50.98
27.00,122.40,51.02
27.00,123.20,51.07
27.00,124.00,51.12
27.00,124.80,51.17
27.00,125.60,51.22
27.00,126.40,51.27
27.00,127.20,51.32
27.00,128.00,51.37
27.00,128.80,51.40
27.00,129.60,51.43
27.00,130.40,51.44
27.00,131.20,51.42
27.00,132.00,51.41
27.00,132.80,51.39
27.00,133.60,51.38
27.00,134.40,51.37
27.00,135.20,51.39
27.00,136.00,51.40
27.00,136.80,51.45
27.00,137.60,51.51
27.00,138.40,51.57
27.00,139.20,51.62
27.00,140.00,51.67
27.00,140.80,51.69
27.00,141.60,51.72
27.00,142.40,51.73
27.00,143.20,51.74
27.00,144.00,51.74
27.00,144.80,51.75
27.00,145.60,51.75
27.00,146.40,51.76
27.00,147.20,51.76
27.00,148.00,51.77
27.00,148.80,51.77
27.00,149.60,51.77
27.00,150.40,51.76
27.00,151.20,51.76
27.00,152.00,51.76
27.00,152.80,51.76
27.00,153.60,51.75
27.00,154.40,51.75
27.00,155.20,51.75
27.00,156.00,51.75
27.00,156.80,51.74
27.00,157.60,51.73
27.00,158.40,51.73
27.00,159.20,51.72
27.00,160.00,51.72
27.00,160.80,51.71
27.00,161.60,51.70
27.00,162.40,51.70
27.00,163.20,51.69
27.00,164.00,51.69
27.00,164.80,51.68
27.00,165.60,51.67
27.00,166.40,51.67
27.00,167.20,51.66
27.00,168.00,51.66
27.00,168.80,51.65
27.00,169.60,51.65
27.00,170.40,51.65
27.00,171.20,51.65
27.00,172.00,51.64
27.00,172.80,51.64
27.00,173.60,51.64
27.00,174.40,51.64
27.00,175.20,51.63
27.00,176.00,51.63
27.00,176.80,51.63
27.00,177.60,51.62
27.00,178.40,51.62
27.00,179.20,51.60
27.00,180.00,51.59
27.00,180.80,51.57
27.00,181.60,51.56
27.00,182.40,51.55
27.00,183.20,51.54
27.00,184.00,51.54
27.00,184.80,51.53
27.00,185.60,51.53
27.00,186.40,51.52
27.00,187.20,51.52
27.00,188.00,51.51
27.00,188.80,51.50
27.00,189.60,51.50
27.00,190.40,51.49
27.00,191.20,51.49
27.00,192.00,51.48
27.00,192.80,51.48
27.00,193.60,51.47
27.00,194.40,51.47
27.00,195.20,51.46
27.00,196.00,51.46
27.00,196.80,51.45
27.00,197.60,51.44
27.00,198.40,51.44
27.00,199.20,51.43
27.00,200.00,51.42
27.00,200.80,51.41
27.00,201.60,51.41
27.00,202.40,51.40
27.00,203.20,51.40
27.00,204.00,51.39
27.00,204.80,51.39
27.00,205.60,51.38
27.00,206.40,51.37
27.00,207.20,51.37
27.00,208.00,51.36
27.00,208.80,51.36
27.00,209.60,51.35
27.00,210.40,51.34
27.00,211.20,51.34
27.00,212.00,51.33
27.00,212.80,51.31
27.00,213.60,51.29
27.00,214.40,51.26
27.00,215.20,51.23
27.00,216.00,51.21
27.00,216.80,51.19
27.00,217.60,51.16
27.00,218.40,51.15
27.00,219.20,51.14
27.00,220.00,51.12
27.00,220.80,51.11
27.00,221.60,51.09
27.00,222.40,51.07
27.00,223.20,51.04
27.00,224.00,51.02
27.00,224.80,51.03
27.00,225.60,51.04
27.00,226.40,51.05
27.00,227.20,51.07
27.00,228.00,51.09
27.00,228.80,51.09
27.00,229.60,51.09
27.00,230.40,51.07
27.00,231.20,51.01
27.00,232.00,50.95
27.00,232.80,50.89
27.00,233.60,50.82
27.00,234.40,50.78
27.00,235.20,50.75
27.00,236.00,50.72
27.00,236.80,50.74
27.00,237.60,50.75
27.00,238.40,50.76
27.00,239.20,50.76
27.00,240.00,50.77
27.00,240.80,50.74
27.00,241.60,50.71
27.00,242.40,50.66
27.00,243.20,50.59
27.00,244.00,50.53
27.00,244.80,50.48
27.00,245.60,50.42
27.00,246.40,50.37
27.00,247.20,50.32
27.00,248.00,50.27
27.00,248.80,50.25
27.00,249.60,50.23
27.00,250.40,50.10
27.00,251.20,49.86
27.00,252.00,49.62
27.00,252.80,49.50
27.00,253.60,49.39
27.00,254.40,49.32
27.00,255.20,49.32
27.00,256.00,49.31
27.00,256.80,49.50
27.00,257.60,49.70
27.00,258.40,49.67
27.00,259.20,49.43
27.00,260.00,49.18
27.00,260.80,49.15
27.00,261.60,49.13
27.00,262.40,49.10
27.00,263.20,49.07
27.00,264.00,49.05
27.00,264.80,49.35
27.00,265.60,49.64
27.00,266.40,49.68
27.00,267.20,49.46
27.00,268.00,49.24
27.00,268.80,49.20
27.00,269.60,49.16
27.00,270.40,49.11
27.00,271.20,49.08
27.00,272.00,49.04
27.00,272.80,49.16
27.00,273.60,49.28
27.00,274.40,49.33
27.00,275.20,49.29
27.00,276.00,49.26
27.00,276.80,49.21
27.00,277.60,49.17
27.00,278.40,49.13
27.00,279.20,49.10
27.00,280.00,49.07
27.00,280.80,49.04
27.00,281.60,49.00
27.00,282.40,48.98
27.00,283.20,48.96
27.00,284.00,48.95
27.00,284.80,48.94
27.00,285.60,48.94
27.00,286.40,48.94
27.00,287.20,48.94
27.00,288.00,48.94
27.00,288.80,48.95
27.00,289.60,48.97
27.00,290.40,48.98
27.00,291.20,48.99
27.00,292.00,49.01
27.00,292.80,49.02
27.00,293.60,49.03
27.00,294.40,49.05
27.00,295.20,49.06
27.00,296.00,49.08
27.00,296.80,49.09
27.00,297.60,49.10
27.00,298.40,49.12
27.00,299.20,49.13
27.00,300.00,49.14
28.00,60.00,49.91
28.00,60.80,49.93
28.00,61.60,49.95
28.00,62.40,49.96
28.00,63.20,49.98
28.00,64.00,50.00
28.00,64.80,50.02
28.00,65.60,50.03
28.00,66.40,50.05
28.00,67.20,50.07
28.00,68.00,50.09
28.00,68.80,50.10
28.00,69.60,50.12
28.00,70.40,50.14
28.00,71.20,50.16
28.00,72.00,50.17
28.00,72.80,50.19
28.00,73.60,50.21
28.00,74.40,50.23
28.00,75.20,50.24
28.00,76.00,50.26
28.00,76.80,50.28
28.00,77.60,50.30
28.00,78.40,50.32
28.00,79.20,50.33
28.00,80.00,50.35
28.00,80.80,50.37
28.00,81.60,50.39
28.00,82.40,50.39
28.00,83.20,50.40
28.00,84.00,50.40
28.00,84.80,50.40
28.00,85.60,50.41
28.00,86.40,50.42
28.00,87.20,50.43
28.00,88.00,50.44
28.00,88.80,50.48
28.00,89.60,50.52
28.00,90.40,50.55
28.00,91.20,50.59
28.00,92.00,50.62
28.00,92.80,50.66
28.00,93.60,50.70
28.00,94.40,50.74
28.00,95.20,50.77
28.00,96.00,50.81
28.00,96.80,50.85
28.00,97.60,50.89
28.00,98.40,50.93
28.00,99.20,50.97
28.00,100.00,51.01
28.00,100.80,51.05
28.00,101.60,51.09
28.00,102.40,51.12
28.00,103.20,51.14
28.00,104.00,51.17
28.00,104.80,51.19
28.00,105.60,51.21
28.00,106.40,51.23
28.00,107.20,51.24
28.00,108.00,51.25
28.00,108.80,51.27
28.00,109.60,51.29
28.00,110.40,51.30
28.00,111.20,51.30
28.00,112.00,51.31
28.00,112.80,51.31
28.00,113.60,51.31
28.00,114.40,51.30
28.00,115.20,51.29
28.00,116.00,51.28
28.00,116.80,51.28
28.00,117.60,51.28
28.00,118.40,51.29
28.00,119.20,51.31
28.00,120.00,51.34
28.00,120.80,51.39
28.00,121.60,51.45
28.00,122.40,51.51
28.00,123.20,51.58
28.00,124.00,51.66
28.00,124.80,51.72
28.00,125.60,51.78
28.00,126.40,51.83
28.00,127.20,51.87
28.00,128.00,51.91
28.00,128.80,51.93
28.00,129.60,51.95
28.00,130.40,51.94
28.00,131.20,51.92
28.00,132.00,51.90
28.00,132.80,51.89
28.00,133.60,51.89
28.00,134.40,51.90
28.00,135.20,51.91
28.00,136.00,51.93
28.00,136.80,51.98
28.00,137.60,52.02
28.00,138.40,52.06
28.00,139.20,52.08
28.00,140.00,52.11
28.00,140.80,52.12
28.00,141.60,52.13
28.00,142.40,52.14
28.00,143.20,52.15
28.00,144.00,52.17
28.00,144.80,52.19
28.00,145.60,52.20
28.00,146.40,52.22
28.00,147.20,52.24
28.00,148.00,52.25
28.00,148.80,52.26
28.00,149.60,52.26
28.00,150.40,52.27
28.00,151.20,52.27
28.00,152.00,52.27
28.00,152.80,52.27
28.00,153.60,52.27
28.00,154.40,52.27
28.00,155.20,52.27
28.00,156.00,52.27
28.00,156.80,52.26
28.00,157.60,52.26
28.00,158.40,52.25
28.00,159.20,52.25
28.00,160.00,52.24
28.00,160.80,52.24
28.00,161.60,52.23
28.00,162.40,52.22
28.00,163.20,52.22
28.00,164.00,52.21
28.00,164.80,52.21
28.00,165.60,52.20
28.00,166.40,52.20
28.00,167.20,52.19
28.00,168.00,52.18
28.00,168.80,52.18
28.00,169.60,52.18
28.00,170.40,52.18
28.00,171.20,52.17
28.00,172.00,52.17
28.00,172.80,52.17
28.00,173.60,52.16
28.00,174.40,52.16
28.00,175.20,52.16
28.00,176.00,52.16
28.00,176.80,52.15
28.00,177.60,52.15
28.00,178.40,52.14
28.00,179.20,52.13
28.00,180.00,52.12
28.00,180.80,52.10
28.00,181.60,52.09
28.00,182.40,52.08
28.00,183.20,52.07
28.00,184.00,52.07
28.00,184.80,52.06
28.00,185.60,52.06
28.00,186.40,52.05
28.00,187.20,52.04
28.00,188.00,52.04
28.00,188.80,52.03
28.00,189.60,52.03
28.00,190.40,52.02
28.00,191.20,52.02
28.00,192.00,52.01
28.00,192.80,52.01
28.00,193.60,52.00
28.00,194.40,52.00
28.00,195.20,51.99
28.00,196.00,51.99
28.00,196.80,51.98
28.00,197.60,51.98
28.00,198.40,51.97
28.00,199.20,51.96
28.00,200.00,51.95
28.00,200.80,51.95
28.00,201.60,51.94
28.00,202.40,51.93
28.00,203.20,51.93
28.00,204.00,51.92
28.00,204.80,51.92
28.00,205.60,51.91
28.00,206.40,51.91
28.00,207.20,51.90
28.00,208.00,51.89
28.00,208.80,51.89
28.00,209.60,51.88
28.00,210.40,51.88
28.00,211.20,51.87
28.00,212.00,51.87
28.00,212.80,51.83
28.00,213.60,51.80
28.00,214.40,51.77
28.00,215.20,51.72
28.00,216.00,51.68
28.00,216.80,51.65
28.00,217.60,51.63
28.00,218.40,51.61
28.00,219.20,51.60
28.00,220.00,51.59
28.00,220.80,51.59
28.00,221.60,51.58
28.00,222.40,51.56
28.00,223.20,51.53
28.00,224.00,51.49
28.00,224.80,51.51
28.00,225.60,51.52
28.00,226.40,51.53
28.00,227.20,51.56
28.00,228.00,51.59
28.00,228.80,51.61
28.00,229.60,51.63
28.00,230.40,51.62
28.00,231.20,51.58
28.00,232.00,51.53
28.00,232.80,51.46
28.00,233.60,51.38
28.00,234.40,51.32
28.00,235.20,51.27
28.00,236.00,51.22
28.00,236.80,51.21
28.00,237.60,51.20
28.00,238.40,51.21
28.00,239.20,51.23
28.00,240.00,51.26
28.00,240.80,51.25
28.00,241.60,51.24
28.00,242.40,51.21
28.00,243.20,51.17
28.00,244.00,51.13
28.00,244.80,51.06
28.00,245.60,51.00
28.00,246.40,50.93
28.00,247.20,50.86
28.00,248.00,50.79
28.00,248.80,50.75
28.00,249.60,50.71
28.00,250.40,50.57
28.00,251.20,50.33
28.00,252.00,50.09
28.00,252.80,49.97
28.00,253.60,49.85
28.00,254.40,49.78
28.00,255.20,49.76
28.00,256.00,49.74
28.00,256.80,49.92
28.00,257.60,50.11
28.00,258.40,50.08
28.00,259.20,49.83
28.00,260.00,49.58
28.00,260.80,49.58
28.00,261.60,49.57
28.00,262.40,49.56
28.00,263.20,49.53
28.00,264.00,49.51
28.00,264.80,49.81
28.00,265.60,50.11
28.00,266.40,50.10
28.00,267.20,49.78
28.00,268.00,49.47
28.00,268.80,49.42
28.00,269.60,49.37
28.00,270.40,49.32
28.00,271.20,49.28
28.00,272.00,49.24
28.00,272.80,49.44
28.00,273.60,49.64
28.00,274.40,49.72
28.00,275.20,49.69
28.00,276.00,49.65
28.00,276.80,49.60
28.00,277.60,49.55
28.00,278.40,49.50
28.00,279.20,49.46
28.00,280.00,49.42
28.00,280.80,49.38
28.00,281.60,49.34
28.00,282.40,49.30
28.00,283.20,49.26
28.00,284.00,49.22
28.00,284.80,49.20
28.00,285.60,49.17
28.00,286.40,49.15
28.00,287.20,49.12
28.00,288.00,49.10
28.00,288.80,49.03
28.00,289.60,48.97
28.00,290.40,48.91
28.00,291.20,48.85
28.00,292.00,48.79
28.00,292.80,48.73
28.00,293.60,48.67
28.00,294.40,48.61
28.00,295.20,48.55
28.00,296.00,48.49
28.00,296.80,48.42
28.00,297.60,48.36
28.00,298.40,48.30
28.00,299.20,48.24
28.00,300.00,48.18
29.00,60.00,50.34
29.00,60.80,50.35
29.00,61.60,50.37
29.00,62.40,50.38
29.00,63.20,50.39
29.00,64.00,50.40
29.00,64.80,50.42
29.00,65.60,50.43
29.00,66.40,50.44
29.00,67.20,50.45
29.00,68.00,50.46
29.00,68.80,50.48
29.00,69.60,50.49
29.00,70.40,50.50
29.00,71.20,50.51
29.00,72.00,50.53
29.00,72.80,50.54
29.00,73.60,50.55
29.00,74.40,50.56
29.00,75.20,50.58
29.00,76.00,50.59
29.00,76.80,50.60
29.00,77.60,50.61
29.00,78.40,50.62
29.00,79.20,50.64
29.00,80.00,50.65
29.00,80.80,50.66
29.00,81.60,50.68
29.00,82.40,50.69
29.00,83.20,50.70
29.00,84.00,50.71
29.00,84.80,50.72
29.00,85.60,50.74
29.00,86.40,50.76
29.00,87.20,50.79
29.00,88.00,50.82
29.00,88.80,50.85
29.00,89.60,50.89
29.00,90.40,50.93
29.00,91.20,50.97
29.00,92.00,51.00
29.00,92.80,51.05
29.00,93.60,51.09
29.00,94.40,51.13
29.00,95.20,51.17
29.00,96.00,51.21
29.00,96.80,51.25
29.00,97.60,51.30
29.00,98.40,51.34
29.00,99.20,51.39
29.00,100.00,51.43
29.00,100.80,51.47
29.00,101.60,51.51
29.00,102.40,51.54
29.00,103.20,51.57
29.00,104.00,51.59
29.00,104.80,51.59
29.00,105.60,51.60
29.00,106.40,51.61
29.00,107.20,51.61
29.00,108.00,51.61
29.00,108.80,51.63
29.00,109.60,51.64
29.00,110.40,51.65
29.00,111.20,51.66
29.00,112.00,51.67
29.00,112.80,51.67
29.00,113.60,51.68
29.00,114.40,51.67
29.00,115.20,51.67
29.00,116.00,51.66
29.00,116.80,51.67
29.00,117.60,51.68
29.00,118.40,51.70
29.00,119.20,51.73
29.00,120.00,51.76
29.00,120.80,51.83
29.00,121.60,51.89
29.00,122.40,51.96
29.00,123.20,52.03
29.00,124.00,52.09
29.00,124.80,52.15
29.00,125.60,52.20
29.00,126.40,52.24
29.00,127.20,52.28
29.00,128.00,52.31
29.00,128.80,52.33
29.00,129.60,52.35
29.00,130.40,52.36
29.00,131.20,52.36
29.00,132.00,52.36
29.00,132.80,52.37
29.00,133.60,52.38
29.00,134.40,52.40
29.00,135.20,52.41
29.00,136.00,52.43
29.00,136.80,52.45
29.00,137.60,52.46
29.00,138.40,52.48
29.00,139.20,52.49
29.00,140.00,52.50
29.00,140.80,52.51
29.00,141.60,52.52
29.00,142.40,52.53
29.00,143.20,52.56
29.00,144.00,52.59
29.00,144.80,52.61
29.00,145.60,52.63
29.00,146.40,52.65
29.00,147.20,52.66
29.00,148.00,52.67
29.00,148.80,52.67
29.00,149.60,52.67
29.00,150.40,52.67
29.00,151.20,52.68
29.00,152.00,52.69
29.00,152.80,52.71
29.00,153.60,52.72
29.00,154.40,52.73
29.00,155.20,52.74
29.00,156.00,52.75
29.00,156.80,52.75
29.00,157.60,52.74
29.00,158.40,52.74
29.00,159.20,52.73
29.00,160.00,52.73
29.00,160.80,52.73
29.00,161.60,52.72
29.00,162.40,52.72
29.00,163.20,52.71
29.00,164.00,52.71
29.00,164.80,52.71
29.00,165.60,52.70
29.00,166.40,52.70
29.00,167.20,52.69
29.00,168.00,52.69
29.00,168.80,52.69
29.00,169.60,52.69
29.00,170.40,52.68
29.00,171.20,52.68
29.00,172.00,52.68
29.00,172.80,52.68
29.00,173.60,52.68
29.00,174.40,52.67
29.00,175.20,52.67
29.00,176.00,52.67
29.00,176.80,52.67
29.00,177.60,52.67
29.00,178.40,52.66
29.00,179.20,52.65
29.00,180.00,52.64
29.00,180.80,52.63
29.00,181.60,52.62
29.00,182.40,52.62
29.00,183.20,52.61
29.00,184.00,52.61
29.00,184.80,52.60
29.00,185.60,52.60
29.00,186.40,52.59
29.00,187.20,52.59
29.00,188.00,52.59
29.00,188.80,52.58
29.00,189.60,52.58
29.00,190.40,52.57
29.00,191.20,52.57
29.00,192.00,52.57
29.00,192.80,52.56
29.00,193.60,52.56
29.00,194.40,52.56
29.00,195.20,52.55
29.00,196.00,52.55
29.00,196.80,52.55
29.00,197.60,52.54
29.00,198.40,52.54
29.00,199.20,52.53
29.00,200.00,52.52
29.00,200.80,52.52
29.00,201.60,52.52
29.00,202.40,52.51
29.00,203.20,52.51
29.00,204.00,52.50
29.00,204.80,52.50
29.00,205.60,52.50
29.00,206.40,52.49
29.00,207.20,52.49
29.00,208.00,52.48
29.00,208.80,52.48
29.00,209.60,52.47
29.00,210.40,52.47
29.00,211.20,52.47
29.00,212.00,52.46
29.00,212.80,52.43
29.00,213.60,52.39
29.00,214.40,52.35
29.00,215.20,52.29
29.00,216.00,52.24
29.00,216.80,52.20
29.00,217.60,52.16
29.00,218.40,52.14
29.00,219.20,52.13
29.00,220.00,52.12
29.00,220.80,52.13
29.00,221.60,52.13
29.00,222.40,52.11
29.00,223.20,52.09
29.00,224.00,52.07
29.00,224.80,52.05
29.00,225.60,52.04
29.00,226.40,52.03
29.00,227.20,52.03
29.00,228.00,52.04
29.00,228.80,52.04
29.00,229.60,52.05
29.00,230.40,52.04
29.00,231.20,52.01
29.00,232.00,51.98
29.00,232.80,51.92
29.00,233.60,51.86
29.00,234.40,51.80
29.00,235.20,51.74
29.00,236.00,51.69
29.00,236.80,51.66
29.00,237.60,51.63
29.00,238.40,51.62
29.00,239.20,51.63
29.00,240.00,51.64
29.00,240.80,51.64
